date,ABC,ABMD,ADS,ALXN,ANTM,ATVI,BLL,CBS,CDAY,CERN,COG,CTL,CTLT,CTXS,CXO,DISCA,DISCK,DISH,DRE,ETFC,FB,FBHS,FISV,FLIR,FLT,FRC,GGP,GPS,HFC,HRS,KSU,MRO,MXIM,MYL,NBL,NLOK,NLSN,PBCT,PEAK,PKI,PXD,RE,RTN,SIVB,TIF,TSS,TWTR,VAR,VIAC,WLTW,WRK,XEC,XLNX
2017-01-03,,,221.8112030029297,122.62999725341795,137.0359649658203,35.70670318603516,36.6347770690918,20.85701942443848,,48.76179885864258,22.34000015258789,17.793916702270508,27.0,70.14495086669922,136.66000366210938,27.959999084472656,27.3700008392334,59.68999862670898,26.6200008392334,34.46975326538086,,,53.66999816894531,,,75.69731903076172,19.739999771118164,20.07659149169922,33.56999969482422,28.0,,17.760000228881836,34.59117126464844,39.11000061035156,,,,21.438032150268555,24.843027114868164,,182.03656005859372,28.16011428833008,13.825334548950195,,,,16.440000534057617,79.51728820800781,,117.39645385742188,45.03108596801758,133.59214782714844,55.42863845825195
2017-01-04,,,226.3519287109375,127.11000061035156,136.85421752929688,36.40835571289063,37.19095230102539,20.848840713500977,,47.31078720092773,22.3700008392334,17.88516616821289,27.309999465942383,70.25390625,135.6699981689453,28.290000915527344,27.6299991607666,60.38999938964844,27.21999931335449,35.21356201171875,,,54.32500076293945,,,75.9753189086914,19.799999237060547,20.692228317260746,34.29999923706055,29.049999237060547,,18.049999237060547,34.95840835571289,39.630001068115234,,,,21.421445846557617,25.393611907958984,,179.66598510742188,28.768871307373047,14.374469757080078,,,,16.860000610351562,78.16686248779297,,118.84439086914062,45.708045959472656,133.31301879882812,55.02513885498047
2017-01-05,,,224.48614501953125,139.17999267578125,138.30836486816406,36.97359085083008,37.17159652709961,20.95512962341309,,47.0344123840332,22.63999938964844,17.899200439453125,26.899999618530277,70.23057556152344,135.13999938964844,27.200000762939453,26.600000381469727,60.7599983215332,27.11000061035156,35.92800521850586,,,54.30500030517578,,,75.28032684326172,19.84000015258789,19.87993049621582,33.75,28.0,,18.18000030517578,34.42994689941406,39.15999984741211,,,,21.355098724365234,25.98590660095215,,181.15855407714844,29.20089340209961,14.47137451171875,,,,17.09000015258789,77.88626098632812,,119.98748016357422,45.9190559387207,134.8627166748047,54.3589096069336
2017-01-06,,,224.96214294433597,143.61000061035156,138.09788513183594,36.94435119628906,37.336036682128906,20.7589054107666,,46.93569564819336,22.88999938964844,17.814970016479492,26.8799991607666,70.82984161376953,135.60000610351562,27.479999542236328,26.86000061035156,61.36000061035156,27.030000686645508,35.78120040893555,,,54.915000915527344,,,75.83631896972656,19.790000915527344,19.956884384155277,32.0099983215332,27.899999618530277,,17.8799991607666,35.59434127807617,38.5,,,,21.355098724365234,26.044301986694336,,180.5439910888672,29.51509666442871,14.802473068237305,,,,17.170000076293945,78.2282485961914,,120.7686004638672,46.14763259887695,134.7664794921875,55.40987014770508
2017-01-09,,,226.17108154296875,144.77000427246094,136.60545349121094,36.73970413208008,36.74600982666016,20.80796241760254,,47.37001800537109,22.09000015258789,17.70968246459961,26.90999984741211,70.65862274169922,134.6699981689453,26.8700008392334,26.25,61.63999938964844,26.8799991607666,35.6833381652832,,,54.04999923706055,,,75.23943328857422,19.809999465942383,20.384408950805664,30.950000762939453,27.649999618530277,,17.399999618530273,36.40940856933594,38.95000076293945,,,,21.238994598388672,25.702268600463867,,178.13438415527344,29.87839126586914,14.81862735748291,,,,17.5,78.54393005371094,,120.03511810302734,45.89267349243164,134.14083862304688,55.41925430297852
2017-01-10,,,223.95306396484372,143.6699981689453,140.00169372558594,37.40237808227539,36.57190704345703,21.37211036682129,,48.63348007202149,22.170000076293945,17.68862533569336,26.86000061035156,70.54965209960938,133.69000244140625,26.34000015258789,25.76000022888184,61.7400016784668,26.729999542236328,36.00630187988281,,,54.1150016784668,,,75.46836853027344,19.799999237060547,20.444263458251957,30.709999084472656,28.0,,17.479999542236328,36.62436676025391,38.95000076293945,,,,21.47949981689453,25.068269729614254,,176.8369140625,30.192588806152344,14.899383544921877,,,,17.3700008392334,78.9122314453125,,120.2351531982422,45.78717422485352,136.04666137695312,54.92192840576172
2017-01-11,,,223.3247985839844,136.66000366210938,139.5137939453125,38.20149612426758,37.09906005859375,21.81361389160156,,49.857460021972656,22.059999465942383,17.716703414916992,26.43000030517578,71.26566314697266,135.22000122070312,26.51000022888184,25.989999771118164,61.88999938964844,26.520000457763672,36.1433219909668,,,54.27000045776367,,,75.62372589111328,19.81999969482422,20.26470375061035,31.049999237060547,27.25,,17.690000534057617,36.45418930053711,37.27999877929688,,,,21.47949981689453,25.36024475097656,,178.41729736328125,29.240169525146484,15.456591606140137,,,,17.299999237060547,79.0174560546875,,119.78744506835938,46.09488296508789,137.13436889648438,54.89377212524414
2017-01-12,,,224.34336853027344,137.35000610351562,141.7715606689453,38.133277893066406,37.26348876953125,21.993484497070312,,50.64712142944336,22.270000457763672,17.67458724975586,26.1200008392334,70.89988708496094,134.38999938964844,27.200000762939453,26.649999618530277,62.27999877929688,26.600000381469727,35.93779754638672,,,54.709999084472656,,,75.10044860839844,19.82999992370605,20.521223068237305,30.549999237060547,27.0,,17.440000534057617,36.24817657470703,36.77000045776367,,,,21.47949981689453,25.368587493896484,,178.09535217285156,29.30890274047852,15.00436019897461,,,,17.3799991607666,79.05253601074219,,119.76837921142578,45.901466369628906,133.64031982421875,54.45275115966797
2017-01-13,,,226.13302612304688,136.92999267578125,142.09683227539062,37.95785903930664,36.8379020690918,21.69915199279785,,50.68660354614258,21.920000076293945,17.73073959350586,26.32999992370605,71.44466400146484,134.75999450683594,27.399999618530277,26.81999969482422,62.27000045776367,26.600000381469727,36.1433219909668,,,55.150001525878906,,,75.9998550415039,19.799999237060547,20.23049736022949,30.030000686645508,27.149999618530277,,17.450000762939453,37.14385986328125,36.72999954223633,,,,21.595603942871094,25.2100830078125,,177.519775390625,29.407093048095703,15.400065422058104,,,,17.25,79.51728820800781,,118.81581115722656,46.02455139160156,134.4199676513672,54.90316009521485
2017-01-17,,,218.9458465576172,135.3000030517578,140.39393615722656,37.95785903930664,36.99266052246094,21.59285926818848,,51.861236572265625,21.709999084472656,17.87814712524414,25.8799991607666,70.74423217773438,135.4199981689453,27.809999465942383,27.13999938964844,62.15999984741211,26.56999969482422,35.00803756713867,,,55.220001220703125,,,74.9941635131836,19.850000381469727,20.64947509765625,30.049999237060547,25.200000762939453,,17.440000534057617,36.48106002807617,37.06999969482422,,,,21.53754997253418,25.593822479248047,,176.593017578125,29.01434135437012,15.08511734008789,,,,16.959999084472656,78.97361755371094,,119.3873519897461,45.24208450317383,133.73655700683594,54.17124176025391
2017-01-18,,,220.48800659179688,135.8699951171875,140.8435821533203,38.08454895019531,37.22964096069336,21.74003028869629,,51.61445999145508,21.670000076293945,17.87814712524414,26.0,72.81440734863281,135.67999267578125,28.01000022888184,27.399999618530277,61.34999847412109,26.799999237060547,35.59524917602539,,,55.040000915527344,,,75.32937622070312,19.780000686645508,20.49556350708008,30.209999084472656,25.450000762939453,,17.329999923706055,36.91994094848633,37.18999862670898,,,,21.47949981689453,25.48537254333496,,178.53436279296875,28.876882553100582,15.222406387329102,,,,17.110000610351562,78.72808074951172,,120.1875228881836,45.43551254272461,133.15904235839844,54.555965423583984
